ts,av
2018-09-30T21:19:00,1589.6285396862745
2018-09-30T21:18:00,2523.302953323529
2018-09-30T21:17:00,1369.5705752307695
2018-09-30T21:16:00,3326.090638530612
2018-09-30T21:15:00,715.1582767692308
2018-09-30T21:14:00,1698.126406547619
2018-09-30T21:13:00,390.10971911320746
2018-09-30T21:12:00,314.4096268163266
2018-09-30T21:11:00,358.98523884615383
2018-09-30T21:10:00,366.00176250000004
2018-09-30T21:09:00,3485.7439687826086
2018-09-30T21:08:00,4367.8501377428565
2018-09-30T21:07:00,2183.9248539285713
2018-09-30T21:06:00,678.6017062682927
2018-09-30T21:05:00,2440.0362019199997
2018-09-30T21:04:00,3026.3296142708336
2018-09-30T21:03:00,313.5655606052632
2018-09-30T21:02:00,381.2592693488372
2018-09-30T21:01:00,356.24924853333334
2018-09-30T21:00:00,332.3771305111111
2018-09-30T20:59:00,1977.4184800222222
2018-09-30T20:58:00,2362.329096522728
2018-09-30T20:57:00,1403.7032959354838
2018-09-30T20:56:00,339.46566124242423
2018-09-30T20:55:00,3835.7316221481483
2018-09-30T20:54:00,490.6107402133333
2018-09-30T20:53:00,369.18586701886795
2018-09-30T20:52:00,425.01266581578943
2018-09-30T20:51:00,395.3334514117646
2018-09-30T20:50:00,3842.861825583333
2018-09-30T20:49:00,610.594839525
2018-09-30T20:48:00,348.0275793703703
2018-09-30T20:47:00,369.53593400000005
2018-09-30T20:46:00,1565.2600755
2018-09-30T20:45:00,1650.6006446666663
2018-09-30T20:44:00,324.1062957666667
2018-09-30T20:43:00,368.67014947407404
2018-09-30T20:42:00,418.1709858571429
2018-09-30T20:41:00,371.3161954634146
2018-09-30T20:40:00,362.8227815641025
2018-09-30T20:39:00,374.0224601276596
2018-09-30T20:38:00,438.49292997872345
2018-09-30T20:37:00,439.8777849375
2018-09-30T20:36:00,1929.803323909091
2018-09-30T20:35:00,424.19999505376353
2018-09-30T20:34:00,652.2232394545455
2018-09-30T20:33:00,1593.0109619102564
2018-09-30T20:32:00,2641.9219936037734
2018-09-30T20:31:00,483.50776713095235
2018-09-30T20:30:00,1832.926509983051
2018-09-30T20:29:00,2335.100450194444
2018-09-30T20:28:00,1232.8494927800002
2018-09-30T20:27:00,1761.2885434032262
2018-09-30T20:26:00,979.8706809041093
2018-09-30T20:25:00,1756.0794927454542
2018-09-30T20:24:00,1267.3334395087718
2018-09-30T20:23:00,3217.8251504259265
2018-09-30T20:22:00,562.521004670103
2018-09-30T20:21:00,1063.7848672428572
2018-09-30T20:20:00,1020.8311772465753
2018-09-30T20:19:00,1578.4764996
2018-09-30T20:18:00,397.1353981473684
2018-09-30T20:17:00,1767.8314473970588
2018-09-30T20:16:00,2712.6576894313725
2018-09-30T20:15:00,447.0098975000001
2018-09-30T20:14:00,311.9015993181818
2018-09-30T20:13:00,1774.9463284000003
2018-09-30T20:12:00,1093.400544
2018-09-30T20:11:00,3219.36950731579
2018-09-30T20:10:00,2144.3252795
2018-09-30T20:09:00,3371.5478976086965
2018-09-30T20:08:00,1080.9856360851065
2018-09-30T20:07:00,966.0995882549017
2018-09-30T20:06:00,1310.1058490897435
2018-09-30T20:05:00,342.76821567741933
2018-09-30T20:04:00,308.56463140384614
2018-09-30T20:03:00,3010.1009983421054
2018-09-30T20:02:00,1397.5515681282047
2018-09-30T20:01:00,333.79548625490196
2018-09-30T20:00:00,359.1538421818181
2018-09-30T19:59:00,365.6038433846153
2018-09-30T19:58:00,4601.0568243846155
2018-09-30T19:57:00,1449.950608090909
2018-09-30T19:56:00,428.4865869130435
2018-09-30T19:55:00,566.5921591020408
2018-09-30T19:54:00,1195.1470525434781
2018-09-30T19:53:00,2331.036171660377
2018-09-30T19:52:00,1571.0702679666667
2018-09-30T19:51:00,5204.24669030303
2018-09-30T19:50:00,1768.2817436944445
2018-09-30T19:49:00,595.4619257777778
2018-09-30T19:48:00,348.7891038409091
2018-09-30T19:47:00,326.66039901960784
2018-09-30T19:46:00,384.7074735076923
2018-09-30T19:45:00,353.257002
2018-09-30T19:44:00,394.16710289473684
2018-09-30T19:43:00,352.9393110294118
2018-09-30T19:42:00,356.99597005
2018-09-30T19:41:00,1907.4495253414632
2018-09-30T19:40:00,1387.373510462963
2018-09-30T19:39:00,713.662667876923
2018-09-30T19:38:00,384.0077313703704
2018-09-30T19:37:00,362.50256996428567
2018-09-30T19:36:00,435.4865699249999
2018-09-30T19:35:00,518.782009877551
2018-09-30T19:34:00,1017.9275369199997
2018-09-30T19:33:00,566.6350101860465
2018-09-30T19:32:00,796.0487573150684
2018-09-30T19:31:00,502.8081691538461
2018-09-30T19:30:00,2397.938619526316
2018-09-30T19:29:00,414.5387232181819
2018-09-30T19:28:00,417.1014460357143
2018-09-30T19:27:00,383.0985279166666
2018-09-30T19:26:00,366.186430175
2018-09-30T19:25:00,344.3789574666667
2018-09-30T19:24:00,430.99395530188684
2018-09-30T19:23:00,370.59358886666666
2018-09-30T19:22:00,380.22988394871794
2018-09-30T19:21:00,441.563326
2018-09-30T19:20:00,387.3777950227273
2018-09-30T19:19:00,434.04185265116274
2018-09-30T19:18:00,263.20257886956523
2018-09-30T19:17:00,725.6245288787878
2018-09-30T19:16:00,2849.3057864062503
2018-09-30T19:15:00,1624.500403865385
2018-09-30T19:14:00,3170.2774548235293
2018-09-30T19:13:00,1901.349481069767
2018-09-30T19:12:00,435.7805743157896
2018-09-30T19:11:00,439.1414840731707
2018-09-30T19:10:00,2771.30350473913
2018-09-30T19:09:00,2181.4771765818186
2018-09-30T19:08:00,1610.1669652666667
2018-09-30T19:07:00,413.24334877272724
2018-09-30T19:06:00,439.3098631666667
2018-09-30T19:05:00,351.44368841025636
2018-09-30T19:04:00,1961.1969749249997
2018-09-30T19:03:00,2097.2574532432436
2018-09-30T19:02:00,345.0909102708333
2018-09-30T19:01:00,368.22908942857146
2018-09-30T19:00:00,388.16885479069765
2018-09-30T18:59:00,1498.7963874761906
2018-09-30T18:58:00,3746.000149129032
2018-09-30T18:57:00,3322.804532666667
2018-09-30T18:56:00,2982.091952863637
2018-09-30T18:55:00,2915.242496176471
2018-09-30T18:54:00,1741.2647791162788
2018-09-30T18:53:00,1252.9488012903223
2018-09-30T18:52:00,1853.8790094375
2018-09-30T18:51:00,2342.656834455883
2018-09-30T18:50:00,504.8994639178082
2018-09-30T18:49:00,438.57020377272727
2018-09-30T18:48:00,676.4476433636363
2018-09-30T18:47:00,612.4818485147059
2018-09-30T18:46:00,360.7795627424242
2018-09-30T18:45:00,481.6987536833333
2018-09-30T18:44:00,1107.4883188478263
2018-09-30T18:43:00,2875.1966392105255
2018-09-30T18:42:00,874.5088494090909
2018-09-30T18:41:00,1540.1345162352943
2018-09-30T18:40:00,1490.1325596923077
2018-09-30T18:39:00,2092.2483645714287
2018-09-30T18:38:00,1507.9274217380955
2018-09-30T18:37:00,1075.2081457619047
2018-09-30T18:36:00,2129.2872817878783
2018-09-30T18:35:00,1739.863827111111
2018-09-30T18:34:00,342.4399624666667
2018-09-30T18:33:00,2687.8913320000006
2018-09-30T18:32:00,1205.0941185
2018-09-30T18:31:00,1612.176280086957
2018-09-30T18:30:00,640.1430316666667
2018-09-30T18:29:00,1480.1748776666668
2018-09-30T18:28:00,2650.595042847458
2018-09-30T18:27:00,1950.3722423913043
2018-09-30T18:26:00,1949.6122388367348
2018-09-30T18:25:00,363.3421004545454
2018-09-30T18:24:00,1041.2667985977012
2018-09-30T18:23:00,1300.429149967213
2018-09-30T18:22:00,977.5620863432836
2018-09-30T18:21:00,424.9921741234568
2018-09-30T18:20:00,1356.8918010487805
2018-09-30T18:19:00,1554.0457263962264
2018-09-30T18:18:00,998.7490549333331
2018-09-30T18:17:00,1242.3110433370787
2018-09-30T18:16:00,323.44146982499996
2018-09-30T18:15:00,2114.7397349855073
2018-09-30T18:14:00,1651.3354238148152
2018-09-30T18:13:00,1389.384409021277
2018-09-30T18:12:00,2991.8079323428574
2018-09-30T18:11:00,3422.1760084333337
2018-09-30T18:10:00,738.3547951086956
2018-09-30T18:09:00,283.2137878529412
2018-09-30T18:08:00,1268.7840080370372
2018-09-30T18:07:00,1178.350342053571
2018-09-30T18:06:00,4915.596094105263
2018-09-30T18:05:00,1456.2115760952381
2018-09-30T18:04:00,3386.7166259333335
2018-09-30T18:03:00,2097.3651859056604
2018-09-30T18:02:00,394.79075797727273
2018-09-30T18:01:00,358.18267620588233
2018-09-30T18:00:00,2349.5165400677965
2018-09-30T17:59:00,4143.851212711539
2018-09-30T17:58:00,3172.67773745238
2018-09-30T17:57:00,1801.2271500740742
2018-09-30T17:56:00,2376.8278278648645
2018-09-30T17:55:00,4110.759448191488
2018-09-30T17:54:00,692.5529014146342
2018-09-30T17:53:00,4412.317623759999
2018-09-30T17:52:00,5222.765225020833
2018-09-30T17:51:00,3402.5697455789473
2018-09-30T17:50:00,1580.9098344166666
2018-09-30T17:49:00,387.4870184444444
2018-09-30T17:48:00,314.92601051515146
2018-09-30T17:47:00,1190.7723627777775
2018-09-30T17:46:00,953.1729798484848
2018-09-30T17:45:00,1667.98249146875
2018-09-30T17:44:00,1655.36597059375
2018-09-30T17:43:00,318.19018496
2018-09-30T17:42:00,426.8452455135135
2018-09-30T17:41:00,2388.091245558824
2018-09-30T17:40:00,1141.1909576785715
2018-09-30T17:39:00,321.1476694642857
2018-09-30T17:38:00,1087.9936588548387
2018-09-30T17:37:00,1722.5090269019609
2018-09-30T17:36:00,419.23856217187495
2018-09-30T17:35:00,388.19817913793105
2018-09-30T17:34:00,3593.94048023913
2018-09-30T17:33:00,627.8665763510636
2018-09-30T17:32:00,393.8944186388889
2018-09-30T17:31:00,366.13185265000004
2018-09-30T17:30:00,2717.152483709092
2018-09-30T17:29:00,1013.3380599857144
2018-09-30T17:28:00,2255.0225351521735
2018-09-30T17:27:00,366.8501541911765
2018-09-30T17:26:00,444.571896029703
2018-09-30T17:25:00,423.256509
2018-09-30T17:24:00,683.7645829156626
2018-09-30T17:23:00,1265.7322409454546
2018-09-30T17:22:00,340.2094648363636
2018-09-30T17:21:00,409.1258663
2018-09-30T17:20:00,413.29414936363634
2018-09-30T17:19:00,3618.4569219756095
2018-09-30T17:18:00,3194.5068090000004
2018-09-30T17:17:00,1132.9019416415094
2018-09-30T17:16:00,2254.2108056279067
2018-09-30T17:15:00,392.68161697499994
2018-09-30T17:14:00,1682.4039712181818
2018-09-30T17:13:00,1389.3316976750002
2018-09-30T17:12:00,411.54476199999993
2018-09-30T17:11:00,413.0465931176471
2018-09-30T17:10:00,1006.960402244898
2018-09-30T17:09:00,1522.7588618799998
2018-09-30T17:08:00,370.4634277575758
2018-09-30T17:07:00,315.7249101111111
2018-09-30T17:06:00,468.83784900000006
2018-09-30T17:05:00,397.8437617857143
2018-09-30T17:04:00,340.22528517391305
2018-09-30T17:03:00,400.8894559512195
2018-09-30T17:02:00,462.7122728305085
2018-09-30T17:01:00,367.29953431707315
2018-09-30T17:00:00,382.98304143999997
2018-09-30T16:59:00,390.12022937999996
2018-09-30T16:58:00,291.8850421428571
2018-09-30T16:57:00,273.96645697560973
2018-09-30T16:56:00,295.9499484642857
2018-09-30T16:55:00,396.90875926086954
2018-09-30T16:54:00,422.84615849999994
2018-09-30T16:53:00,407.68628904347827
2018-09-30T16:52:00,404.84765190000013
2018-09-30T16:51:00,503.59816840624995
2018-09-30T16:50:00,508.7996674024391
2018-09-30T16:49:00,400.39999223076927
2018-09-30T16:48:00,430.6354052325582
2018-09-30T16:47:00,442.875477075
2018-09-30T16:46:00,354.33065644339615
2018-09-30T16:45:00,347.636532359375
2018-09-30T16:44:00,1888.2910617368416
2018-09-30T16:43:00,1527.7382928823529
2018-09-30T16:42:00,428.6703020344828
2018-09-30T16:41:00,1248.014255867925
2018-09-30T16:40:00,467.6610565106383
2018-09-30T16:39:00,378.73865413333334
2018-09-30T16:38:00,358.51324679591835
2018-09-30T16:37:00,363.207293425
2018-09-30T16:36:00,417.3986068085106
2018-09-30T16:35:00,387.54707415625
2018-09-30T16:34:00,384.6808022653061
2018-09-30T16:33:00,463.86914964406776
2018-09-30T16:32:00,430.9751731428572
2018-09-30T16:31:00,410.3786274848485
2018-09-30T16:30:00,397.72914846874994
2018-09-30T16:29:00,406.63399844897964
2018-09-30T16:28:00,414.3280739247312
2018-09-30T16:27:00,498.1739527297296
2018-09-30T16:26:00,500.25077526086955
2018-09-30T16:25:00,490.18343424590165
2018-09-30T16:24:00,457.7444808863636
2018-09-30T16:23:00,443.903796954023
2018-09-30T16:22:00,455.63304548437503
2018-09-30T16:21:00,446.4940893750001
2018-09-30T16:20:00,442.85891134848487
2018-09-30T16:19:00,500.0505961777777
2018-09-30T16:18:00,509.40749
2018-09-30T16:17:00,504.87317501369864
2018-09-30T16:16:00,375.4590253333333
2018-09-30T16:15:00,454.3025643882353
2018-09-30T16:14:00,429.9830225471698
2018-09-30T16:13:00,455.86520539130447
2018-09-30T16:12:00,282.4043041
2018-09-30T16:11:00,597.2448078636364
2018-09-30T16:10:00,450.5308935609758
2018-09-30T16:09:00,396.2419685
2018-09-30T16:08:00,369.5472138026315
2018-09-30T16:07:00,433.12011133750013
2018-09-30T16:06:00,465.3582749180327
2018-09-30T16:05:00,539.7187399024391
2018-09-30T16:04:00,446.0807345632184
2018-09-30T16:03:00,632.9420409692308
2018-09-30T16:02:00,1493.4211052028984
2018-09-30T16:01:00,676.2704246065573
2018-09-30T16:00:00,368.08936627906985
2018-09-30T15:59:00,315.9381881363636
2018-09-30T15:58:00,423.7780098918919
2018-09-30T15:57:00,579.4103165217391
2018-09-30T15:56:00,341.22215284615385
2018-09-30T15:55:00,329.5704955405406
2018-09-30T15:54:00,278.91868850000003
2018-09-30T15:53:00,320.25953686666674
2018-09-30T15:52:00,247.78488705
2018-09-30T15:51:00,353.9259229411765
2018-09-30T15:50:00,404.10801095999994
2018-09-30T15:49:00,368.661299909091
2018-09-30T15:48:00,382.8922873111111
2018-09-30T15:47:00,358.28931085365855
2018-09-30T15:46:00,386.6102160307692
2018-09-30T15:45:00,371.5288713617021
2018-09-30T15:44:00,289.6523331071429
2018-09-30T15:43:00,301.75442742105264
2018-09-30T15:42:00,330.17514473684207
2018-09-30T15:41:00,477.8550700588235
2018-09-30T15:40:00,390.1355804791667
2018-09-30T15:39:00,352.95983824999996
2018-09-30T15:38:00,3486.8341837450976
2018-09-30T15:37:00,319.15964171052633
2018-09-30T15:36:00,310.18853620833335
2018-09-30T15:35:00,891.5014298163265
2018-09-30T15:34:00,1118.9903429423077
2018-09-30T15:33:00,328.45766149484535
2018-09-30T15:32:00,328.22535351315787
2018-09-30T15:31:00,429.0371235070422
2018-09-30T15:30:00,347.6328128730158
2018-09-30T15:29:00,427.3740596235295
2018-09-30T15:28:00,454.056135945946
2018-09-30T15:27:00,388.1139291219513
2018-09-30T15:26:00,452.5365426111111
2018-09-30T15:25:00,370.0907698051948
2018-09-30T15:24:00,319.40243651578953
2018-09-30T15:23:00,326.2009457317073
2018-09-30T15:22:00,363.30179040384616
2018-09-30T15:21:00,374.20787944000006
2018-09-30T15:20:00,338.595327425
2018-09-30T15:19:00,311.9991367659575
2018-09-30T15:18:00,299.832759375
2018-09-30T15:17:00,346.1105163043478
2018-09-30T15:16:00,347.63360521153845
2018-09-30T15:15:00,420.28920797619054
2018-09-30T15:14:00,337.00796532
2018-09-30T15:13:00,347.1964263818182
2018-09-30T15:12:00,342.23439879245285
2018-09-30T15:11:00,321.7424764864865
2018-09-30T15:10:00,379.1392663913043
2018-09-30T15:09:00,444.0735028666667
2018-09-30T15:08:00,413.30023651111117
2018-09-30T15:07:00,399.9068330833333
2018-09-30T15:06:00,359.33013890566036
2018-09-30T15:05:00,367.0201841346153
2018-09-30T15:04:00,297.0117128431373
2018-09-30T15:03:00,1144.78458275
2018-09-30T15:02:00,1191.2613293428572
2018-09-30T15:01:00,430.26696588
2018-09-30T15:00:00,465.47719973170734
2018-09-30T14:59:00,380.38181434782604
2018-09-30T14:58:00,409.9896998888889
2018-09-30T14:57:00,365.6266055476191
2018-09-30T14:56:00,359.2407654285714
2018-09-30T14:55:00,379.6846395185185
2018-09-30T14:54:00,391.8878902
2018-09-30T14:53:00,474.3376012162162
2018-09-30T14:52:00,370.53908614814816
2018-09-30T14:51:00,414.18956096875
2018-09-30T14:50:00,381.3101779166667
2018-09-30T14:49:00,471.53273185714283
2018-09-30T14:48:00,494.16278962499996
2018-09-30T14:47:00,469.42895707407405
2018-09-30T14:46:00,323.9253468275862
2018-09-30T14:45:00,278.04708326829274
2018-09-30T14:44:00,352.0868162596154
2018-09-30T14:43:00,339.39396259292033
2018-09-30T14:42:00,465.79173596666664
2018-09-30T14:41:00,477.63360544444436
2018-09-30T14:40:00,383.0461006736842
2018-09-30T14:39:00,519.1486774698794
2018-09-30T14:38:00,401.6143068658536
2018-09-30T14:37:00,382.66910873529406
2018-09-30T14:36:00,386.5991491707317
2018-09-30T14:35:00,305.75464314285716
2018-09-30T14:34:00,320.0618808679245
2018-09-30T14:33:00,344.60454081250003
2018-09-30T14:32:00,371.2507243823529
2018-09-30T14:31:00,426.5335070869565
2018-09-30T14:30:00,420.6617834805195
2018-09-30T14:29:00,430.4064274675325
2018-09-30T14:28:00,431.61931946666664
2018-09-30T14:27:00,468.0918714835164
2018-09-30T14:26:00,420.3544603157894
2018-09-30T14:25:00,437.69080626249996
2018-09-30T14:24:00,409.27510006493503
2018-09-30T14:23:00,364.02818948235296
2018-09-30T14:22:00,393.99492560576925
2018-09-30T14:21:00,448.46190555882356
2018-09-30T14:20:00,408.0288308461539
2018-09-30T14:19:00,439.9639148295455
2018-09-30T14:18:00,394.18055669791664
2018-09-30T14:17:00,440.3429316470589
2018-09-30T14:16:00,419.46108378888886
2018-09-30T14:15:00,401.5109824625
2018-09-30T14:14:00,416.14168068235284
2018-09-30T14:13:00,423.04032598529415
2018-09-30T14:12:00,375.98175626530616
2018-09-30T14:11:00,340.7200877222222
2018-09-30T14:10:00,372.27019242105257
2018-09-30T14:09:00,413.5757014032259
2018-09-30T14:08:00,462.8950648636362
2018-09-30T14:07:00,420.8413042758621
2018-09-30T14:06:00,435.00253042857145
2018-09-30T14:05:00,452.3109992911391
2018-09-30T14:04:00,469.14831612087914
2018-09-30T14:03:00,328.6041696507936
2018-09-30T14:02:00,332.0661371866667
2018-09-30T14:01:00,306.4182953555556
2018-09-30T14:00:00,376.75613566666675
2018-09-30T13:59:00,380.0140242244898
2018-09-30T13:58:00,393.91582292
2018-09-30T13:57:00,351.6319372
2018-09-30T13:56:00,483.22163625
2018-09-30T13:55:00,354.86737694736837
2018-09-30T13:54:00,371.00455028301883
2018-09-30T13:53:00,420.8044573488372
2018-09-30T13:52:00,401.8750570925926
2018-09-30T13:51:00,459.082738245614
2018-09-30T13:50:00,382.2327730952381
2018-09-30T13:49:00,376.60652094444447
2018-09-30T13:48:00,363.3739553636363
2018-09-30T13:47:00,320.1936102931035
2018-09-30T13:46:00,352.609923175
2018-09-30T13:45:00,355.9794764363636
2018-09-30T13:44:00,368.9480759285714
2018-09-30T13:43:00,362.9407975882353
2018-09-30T13:42:00,374.04935900000004
2018-09-30T13:41:00,399.4152932368421
2018-09-30T13:40:00,373.37010743939396
2018-09-30T13:39:00,323.5193470188679
2018-09-30T13:38:00,407.8755913333334
2018-09-30T13:37:00,315.48229696774195
2018-09-30T13:36:00,168.1097883
2018-09-30T13:35:00,359.8679682676056
2018-09-30T13:34:00,293.7966999259259
2018-09-30T13:33:00,336.4499736727273
2018-09-30T13:32:00,413.69127519354834
2018-09-30T13:31:00,347.20147622727274
2018-09-30T13:30:00,355.13421435
2018-09-30T13:29:00,353.85587936111114
2018-09-30T13:28:00,404.3199412222222
2018-09-30T13:27:00,363.76508001052633
2018-09-30T13:26:00,367.17079450602415
2018-09-30T13:25:00,374.556279375
2018-09-30T13:24:00,350.90501377777775
2018-09-30T13:23:00,369.0428520188679
2018-09-30T13:22:00,349.74414628571424
2018-09-30T13:21:00,380.1750080185185
2018-09-30T13:20:00,339.31666815000005
2018-09-30T13:19:00,404.8602092500001
2018-09-30T13:18:00,363.5852444583333
2018-09-30T13:17:00,243.6884596086957
2018-09-30T13:16:00,333.6496092857143
2018-09-30T13:15:00,363.1059175172413
2018-09-30T13:14:00,357.66464095454546
2018-09-30T13:13:00,382.43560491935483
2018-09-30T13:12:00,387.0152897962962
2018-09-30T13:11:00,435.7796074594595
2018-09-30T13:10:00,376.615495106383
2018-09-30T13:09:00,360.3177891960784
2018-09-30T13:08:00,462.67481277192974
2018-09-30T13:07:00,404.0937694634147
2018-09-30T13:06:00,377.2150768809524
2018-09-30T13:05:00,393.57435358139537
2018-09-30T13:04:00,351.7487872888889
2018-09-30T13:03:00,379.7160809166667
2018-09-30T13:02:00,350.70728897727275
2018-09-30T13:01:00,349.48141437500004
2018-09-30T13:00:00,324.8594709722222
2018-09-30T12:59:00,390.25715920408163
2018-09-30T12:58:00,413.5875779333333
2018-09-30T12:57:00,443.5453158275862
2018-09-30T12:56:00,350.5740207586207
2018-09-30T12:55:00,354.2646242
2018-09-30T12:54:00,355.9033730961538
2018-09-30T12:53:00,383.2194416463415
2018-09-30T12:52:00,433.25345940217386
